date,open,high,low,close,volume
2021-08-16 00:00:00+05:30,1005.55,1099.7,960.0,987.0,8308172
2021-08-17 00:00:00+05:30,986.15,1023.0,938.35,972.85,1818317
2021-08-18 00:00:00+05:30,976.0,993.0,963.9,973.2,731844
2021-08-20 00:00:00+05:30,954.0,967.75,909.05,926.9,679327
2021-08-23 00:00:00+05:30,925.0,933.95,862.35,884.75,768274
2021-08-24 00:00:00+05:30,887.0,904.75,872.1,890.6,257856
2021-08-25 00:00:00+05:30,899.85,917.95,895.95,913.05,205210
2021-08-26 00:00:00+05:30,922.9,922.9,901.0,906.9,116326
2021-08-27 00:00:00+05:30,906.0,919.25,898.0,914.75,108468
2021-08-30 00:00:00+05:30,914.75,958.65,908.3,950.3,262075
2021-08-31 00:00:00+05:30,954.9,967.0,933.0,952.4,139649
2021-09-01 00:00:00+05:30,949.0,960.0,930.0,932.5,68848
2021-09-02 00:00:00+05:30,928.0,960.0,925.05,932.5,244159
2021-09-03 00:00:00+05:30,933.0,942.45,918.65,926.0,84121
2021-09-06 00:00:00+05:30,929.9,937.0,915.3,919.4,113723
2021-09-07 00:00:00+05:30,927.15,932.0,915.1,916.85,51084
2021-09-08 00:00:00+05:30,919.1,923.9,904.0,905.85,43261
2021-09-09 00:00:00+05:30,906.0,914.8,893.0,896.65,75452
2021-09-13 00:00:00+05:30,895.5,895.5,858.05,868.15,369162
2021-09-14 00:00:00+05:30,885.0,894.0,860.25,864.15,160652
2021-09-15 00:00:00+05:30,866.0,875.0,858.5,859.65,111257
2021-09-16 00:00:00+05:30,865.0,870.05,851.25,855.2,90191
2021-09-17 00:00:00+05:30,857.0,862.7,837.15,840.95,266582
2021-09-20 00:00:00+05:30,833.0,838.6,788.85,799.9,290595
2021-09-21 00:00:00+05:30,806.0,806.0,767.85,785.4,111177
2021-09-22 00:00:00+05:30,791.0,820.9,775.05,793.2,285428
2021-09-23 00:00:00+05:30,805.0,813.3,797.0,801.0,84166
2021-09-24 00:00:00+05:30,809.0,809.0,788.6,795.05,80339
2021-09-27 00:00:00+05:30,797.0,800.0,780.0,785.1,109019
2021-09-28 00:00:00+05:30,785.1,793.75,766.05,778.7,81169
2021-09-29 00:00:00+05:30,767.0,785.0,767.0,773.2,101408
2021-09-30 00:00:00+05:30,785.0,785.0,765.0,771.1,145740
2021-10-01 00:00:00+05:30,771.0,771.0,759.5,761.55,67084
2021-10-04 00:00:00+05:30,774.0,776.0,750.0,755.35,134650
2021-10-05 00:00:00+05:30,756.5,793.0,756.5,758.9,313486
2021-10-06 00:00:00+05:30,767.0,768.95,748.65,750.45,143294
2021-10-07 00:00:00+05:30,756.9,795.0,755.05,786.9,270292
2021-10-08 00:00:00+05:30,797.9,823.0,792.05,815.7,310007
2021-10-11 00:00:00+05:30,824.7,836.8,787.2,801.3,169368
2021-10-12 00:00:00+05:30,749.95,762.05,651.2,747.85,783258
2021-10-13 00:00:00+05:30,762.25,776.6,755.0,759.85,160959
2021-10-14 00:00:00+05:30,765.0,765.0,746.45,753.5,137849
2021-10-18 00:00:00+05:30,752.0,764.65,729.55,731.65,386388
2021-10-19 00:00:00+05:30,735.0,743.5,727.25,729.95,80418
2021-10-20 00:00:00+05:30,732.0,732.0,711.0,714.9,136374
2021-10-21 00:00:00+05:30,716.0,723.95,691.2,695.1,143151
2021-10-22 00:00:00+05:30,702.9,719.85,690.0,700.3,77185
2021-10-25 00:00:00+05:30,715.3,719.0,654.4,669.55,78108
2021-10-26 00:00:00+05:30,670.0,684.4,659.55,662.35,69397
2021-10-27 00:00:00+05:30,665.0,672.85,650.0,651.85,115121
2021-10-28 00:00:00+05:30,651.0,654.4,637.05,640.0,64016
2021-10-29 00:00:00+05:30,634.5,700.0,626.0,671.15,192199
2021-11-01 00:00:00+05:30,671.15,677.95,656.2,660.6,28310
2021-11-02 00:00:00+05:30,660.0,689.4,660.0,669.0,88567
2021-11-03 00:00:00+05:30,669.0,674.35,662.15,671.95,30170
2021-11-04 00:00:00+05:30,682.7,688.85,666.0,672.25,14296
2021-11-08 00:00:00+05:30,673.5,687.4,666.3,684.7,34956
2021-11-09 00:00:00+05:30,684.9,697.0,679.35,689.1,72886
2021-11-10 00:00:00+05:30,687.0,703.0,680.0,700.95,138559
2021-11-11 00:00:00+05:30,704.1,711.1,695.0,696.4,24105
2021-11-12 00:00:00+05:30,700.0,702.85,683.45,689.45,28616
2021-11-15 00:00:00+05:30,690.0,691.7,668.0,670.1,22944
2021-11-16 00:00:00+05:30,670.1,674.95,657.9,658.7,23903
2021-11-17 00:00:00+05:30,659.5,672.1,651.9,660.35,73904
2021-11-18 00:00:00+05:30,672.0,672.0,648.05,649.4,146902
2021-11-22 00:00:00+05:30,670.0,670.0,628.0,629.55,48066
2021-11-23 00:00:00+05:30,631.0,658.1,629.05,651.7,43265
2021-11-24 00:00:00+05:30,648.0,708.35,648.0,693.95,151409
2021-11-25 00:00:00+05:30,711.9,747.95,703.05,727.75,230709
2021-11-26 00:00:00+05:30,715.0,745.9,700.0,708.55,155525
2021-11-29 00:00:00+05:30,743.0,743.0,690.0,705.7,145056
2021-11-30 00:00:00+05:30,686.0,709.95,680.7,696.45,101411
2021-12-01 00:00:00+05:30,698.3,706.05,686.2,689.7,20178
2021-12-02 00:00:00+05:30,686.1,729.0,686.1,724.9,78606
2021-12-03 00:00:00+05:30,730.0,735.0,682.4,710.75,79307
2021-12-06 00:00:00+05:30,728.0,790.0,712.6,740.95,662975
2021-12-07 00:00:00+05:30,747.9,773.0,726.0,739.45,145908
2021-12-08 00:00:00+05:30,749.0,749.0,724.6,730.95,63217
2021-12-09 00:00:00+05:30,743.95,743.95,711.1,713.7,89372
2021-12-10 00:00:00+05:30,716.0,722.55,699.15,702.75,48670
2021-12-13 00:00:00+05:30,710.0,712.25,677.55,681.15,77401
2021-12-14 00:00:00+05:30,675.0,694.85,675.0,688.4,45472
2021-12-15 00:00:00+05:30,697.0,701.85,670.0,675.85,50957
2021-12-16 00:00:00+05:30,682.0,682.0,663.65,670.2,50066
2021-12-17 00:00:00+05:30,674.9,678.95,653.0,660.0,65041
2021-12-20 00:00:00+05:30,665.0,665.0,638.9,654.05,56475
2021-12-21 00:00:00+05:30,665.0,670.4,654.0,657.8,83508
2021-12-22 00:00:00+05:30,653.8,668.4,653.8,659.95,40339
2021-12-23 00:00:00+05:30,665.45,682.95,629.55,657.05,188968
2021-12-24 00:00:00+05:30,663.3,663.3,638.0,645.4,105355
2021-12-27 00:00:00+05:30,642.0,677.15,640.1,659.6,108294
2021-12-28 00:00:00+05:30,665.0,677.0,660.0,674.7,136900
